trade_date,etf_code,theme,valuation_percentile,valuation_score,roe_score,net_profit_growth_score,revenue_growth_score,fundamental_score,fundamental_source,valuation_filter_pass
2025-04-11,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-04-11,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-04-18,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-04-18,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-04-18,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-04-18,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-04-25,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-04-25,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-04-25,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-04-25,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-04-30,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-04-30,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-04-30,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-04-30,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-05-09,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-05-09,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-05-09,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-05-09,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-05-16,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-05-16,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-05-16,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-05-16,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-05-23,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-05-23,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-05-23,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-05-23,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-05-30,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-05-30,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-05-30,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-05-30,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-06-06,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-06-06,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-06-06,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-06-06,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-06-13,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-06-13,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-06-13,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-06-13,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-06-20,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-06-20,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-06-20,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-06-20,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-06-27,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-06-27,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-06-27,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-06-27,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-07-04,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-07-04,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-07-04,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-07-04,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-07-11,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-07-11,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-07-11,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-07-11,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-07-18,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-07-18,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-07-18,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-07-18,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-07-25,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-07-25,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-07-25,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-07-25,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-08-01,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-08-01,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-08-01,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-08-01,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-08-08,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-08-08,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-08-08,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-08-08,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-08-15,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-08-15,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-08-15,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-08-15,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-08-22,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-08-22,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-08-22,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-08-22,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-08-29,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-08-29,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-08-29,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-08-29,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-09-05,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-09-05,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2025-09-05,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2025-09-05,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2025-09-12,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2025-09-12,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2025-09-12,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
